dim,method,anisotropy,self_sim,ndcg@10,ndcg@100,recall@10,recall@100,map
20,Soft-White,0.0382688231766223,0.001333519234322,0.745298145356505,1.862883955528399,1.4729599104599105,5.992610784277452,0.5681556346312282
20,Random,0.0545921921730041,0.0028164139948785,0.4514946211592488,0.9457372021316264,0.5787037037037037,2.6131687242798347,0.4253540254103596
20,LPP,0.0597535073757171,0.0034415475092828,0.544185513275117,1.3121628368601097,0.992982069370958,3.9785381799270687,0.4565456764277992
10,PCA-White,0.0526196733117103,0.0021112225949764,0.3130762032900333,0.7329703615876055,0.6586199294532629,2.512421991588658,0.2252998074761018
10,Soft-White,0.0550026036798954,0.0019339711870998,0.3012025186326383,0.6734351386796315,0.6586199294532629,2.203780016280016,0.2108643846570287
10,Random,0.0463659837841987,0.0016923473449423,0.0928810272095008,0.4839813050082129,0.2314814814814814,1.902006172839506,0.0914606162368261
10,LPP,0.0717004314064979,0.0062580471858382,0.0596995072892811,0.4319832525182581,0.1543209876543209,1.7310338838116617,0.0782824252153383
5,PCA-White,0.0839704647660255,0.0068394099362194,0.0648942566849863,0.2779500000370234,0.1286008230452674,1.05716557105446,0.0482202601006946
5,Soft-White,0.0856498554348945,0.0079989163205027,0.0648942566849863,0.2780552051138716,0.1286008230452674,1.05716557105446,0.0484455313485904
5,Random,0.0422380417585372,0.00349598005414,0.0549702449240775,0.2496791635406571,0.1543209876543209,0.95054379776602,0.0505995839670062
5,LPP,0.1016045212745666,0.0113420579582452,0.0407512534834245,0.2529833398330584,0.0771604938271604,0.9463851477740364,0.0514045385461598
1280,NCWP,0.0106426551938056,5.96261779719498e-05,10.384846166728405,14.934657545040253,14.876307248992434,32.53833829065311,7.845904033482067
640,NCWP,0.0115702673792839,9.169799886876716e-05,10.001446063274631,14.95330597139762,13.827466258021817,33.09449680977459,7.83213261701112
320,NCWP,0.0128353396430611,-1.1582425258893636e-06,9.634404568160836,14.51951902157744,13.139400037548183,33.230991830528865,7.508850197173849
160,NCWP,0.01373291015625,9.304904233431444e-05,6.45590778052649,11.132035125496332,10.04390199992052,28.97951542627468,4.819737414393139
80,NCWP,0.0162202939391136,-0.0002222331240773,3.907164489114456,7.796499915611338,5.444761856798894,21.31031734040993,3.226703487742866
40,NCWP,0.0200677551329135,3.585759623092599e-05,2.5103998749934293,5.480218070662533,3.3602894019560683,15.431608429293616,2.04789564876862
20,NCWP,0.0241201296448707,0.0004381272301543,2.102459965257828,4.025357860732349,3.227513227513227,11.620381504640765,1.57484656820409
10,NCWP,0.0235342737287282,0.0004396923468448,0.1181145760236436,0.6196690949095344,0.205761316872428,2.545194003527336,0.1084446975405593
5,NCWP,0.0239971932023763,-0.0005596600822173,0.0891626039218327,0.3114122750689852,0.1028806584362139,0.9479717813051146,0.0757537930087385
40,ZCA-only,,,1.0592842834104705,2.785282053970998,1.5737601732972104,8.751782767986471,0.8032891872838486
80,ZCA-only,,,2.5963276261492236,5.964686268850599,4.107380102750473,17.52285822887675,1.9903667636627491
160,ZCA-only,,,5.4379033854269485,9.254210514180864,8.597335877428469,23.48110865471977,4.0117523817964456
320,ZCA-only,,,7.86038877741329,12.811657850999639,10.929547989733175,30.85397370119592,6.132864788561016
640,ZCA-only,,,9.458304769587428,14.843718409996889,12.945090317775504,34.13703023656727,7.46235022973587
1280,ZCA-only,,,10.425041120114036,15.751731720500317,14.325273920181328,35.39872678761567,8.13172076758293
