dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
80,Soft-White,40.51219349500512,45.22521202167778,50.04627941448905,71.1577611384826,37.06936003604976,0.0634052529931068,0.0041398387402296
80,Random,40.93868902051215,44.67229165181282,49.54477490197678,66.2220240813894,37.56466960492693,0.0711258575320243,0.0055913748219609
80,LPP,27.289493469843805,30.865151340752327,33.5931328244415,49.79433581181573,24.952993534357315,0.0800548568367958,0.0066486448049545
40,PCA-White,32.931716106344425,37.317896347558126,40.9377816851045,60.77513944305272,30.05319370079051,0.0767247825860977,0.0062104742974042
40,Soft-White,32.525294386251026,36.83493532454421,40.429349455633776,59.97550848399536,29.65780405110517,0.0776042267680168,0.0066583580337464
40,Random,35.14206306657691,38.550084514273095,42.556656161887794,57.89174164878146,32.23172763971626,0.0624022707343101,0.0048588099889457
40,LPP,23.5644950704684,26.93006656852076,29.129435504434376,44.68158611885922,21.521366074124064,0.0820781886577606,0.0066897473298013
20,PCA-White,22.9986551905772,26.73512093969221,29.04722813743217,46.17257288980317,20.90938852462665,0.0821985900402069,0.0073097837157547
20,Soft-White,22.845068814331697,26.535229131270256,28.97040768011172,45.98696309316052,20.72355508393941,0.0820908993482589,0.0054960921406745
20,Random,24.32955979563454,27.2995207569328,29.971697015549125,43.67160832591948,22.225366686634064,0.0680835768580436,0.0049388934858143
20,LPP,18.37909126826456,21.32165909155755,23.17148731048064,36.875617649926845,16.685157920435675,0.0838082656264305,0.0069164703600108
10,PCA-White,11.816468627509716,14.488933755483927,15.659598301695302,28.221819529224213,10.614891059023211,0.0893069207668304,0.0074347429908812
10,Soft-White,11.782208074313012,14.442869501945744,15.589403857250865,28.113568185008365,10.590846314575415,0.0889035016298294,0.0081197442486882
10,Random,9.478212779794791,11.74394491561159,12.567765069551887,23.428482491480533,8.543466470165876,0.0906580686569213,0.0089286053553223
10,LPP,10.664003660601072,13.126666630737676,13.882019893257338,25.526523178821108,9.642601554376588,0.084323763847351,0.0074944044463336
5,PCA-White,1.877318449081281,3.0261484251606565,2.824389908595017,8.525691954610204,1.7017502646602536,0.0837815627455711,0.0082089398056268
5,Soft-White,1.871784197343688,3.0177372237088305,2.8143899085950173,8.505351045519294,1.6973123428079897,0.0844291225075721,0.0097714783623814
5,Random,1.0336315718726907,1.7967205800023085,1.6694232095584227,5.466232387343142,0.9243184554550468,0.0626770406961441,0.0056917681358754
5,LPP,1.714960539620108,2.708718792792589,2.626028330630498,7.494348868223198,1.5312180263351771,0.0921850204467773,0.008650504052639
1280,NCWP,66.8463681052044,70.7363870144308,79.15580385089619,94.82651900844256,62.21595407639327,0.0253111869096755,0.0006140058976598
640,NCWP,65.76269943307823,69.64230687344603,78.18320127332004,93.9192604331487,61.10623056176546,0.0279158353805542,0.000764847267419
320,NCWP,64.00580091681421,67.87751317834135,76.32194794351805,92.34003795998092,59.35535654390244,0.0289379116147756,0.0007047539693303
160,NCWP,61.2194796272093,65.19494777787166,72.67583589830289,89.20910762860149,56.864540844308685,0.0335327498614788,0.0010002189083024
80,NCWP,56.05207583720183,59.83631464788101,66.90906896449282,82.94414353858988,51.85172372810851,0.0330461114645004,0.0008391818264499
40,NCWP,44.75776410037594,48.127675988280586,53.4651254997174,68.27481699040014,41.30577703515258,0.0287838708609342,0.000952067435719
20,NCWP,25.38333476538504,28.333601166871603,31.08424599027243,44.77141867507537,23.256556124329627,0.0331493355333805,0.0017643214669078
10,NCWP,7.680832664570092,9.623910136039452,10.560668246764411,19.943529457466244,6.8253273164603385,0.0341068506240844,0.0008904111455194
5,NCWP,0.5356931255899071,1.0961263159585597,0.9374313725490196,3.7539734606199646,0.4779858699852175,0.0226645972579717,0.0015095764538273
1280,ZCA-only,66.25164451717023,,,94.46404157930596,61.64240138382298,,
640,ZCA-only,63.54074828481758,,,92.54925602363811,58.98830079244072,,
320,ZCA-only,58.02973722183541,,,88.48173390606313,53.57650597546413,,
160,ZCA-only,49.915154266459204,,,79.64709839267881,45.96353214009128,,
80,ZCA-only,40.52215564712079,,,65.97518423273368,37.37283482756375,,
40,ZCA-only,30.03556238646722,,,48.973816752927476,27.72864945764246,,
20,ZCA-only,18.786365104740153,,,34.008221329711716,17.220083908013446,,
10,ZCA-only,7.425747484330694,,,17.857399164853778,6.664113927405342,,
5,ZCA-only,0.8281041833453261,,,4.19394554707848,0.6917618788868661,,
