dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
1280,NCWP,66.62378234265412,70.4525422601003,78.86809236630428,94.34747152474274,62.001408511865655,0.0407691933214664,0.0016428845701739
640,NCWP,65.9310606717368,69.73781262733742,78.22778457757597,93.67045269475648,61.28272004992345,0.0417766496539115,0.0017082818085327
320,NCWP,64.63424389416662,68.52928757397348,76.63062064499219,92.5874937688489,60.09690561142407,0.04369842633605,0.0017517542000859
160,NCWP,62.0762523234667,65.90593773149959,73.50253720331203,89.41998218913415,57.65315236189238,0.0393605269491672,0.0015812463825568
80,NCWP,56.65744659132269,60.19541751801085,67.04624100135523,81.98581853685735,52.53549711662657,0.0377091243863105,0.001604420132935
40,NCWP,44.495390795271135,47.69781239917626,52.815462457888586,66.90516901560228,41.1161548398828,0.0429378971457481,0.0018414305523037
20,NCWP,24.78315172832169,27.67869197453913,30.38246450911065,43.8303229231993,22.741150590249674,0.0435640439391136,0.0025685466825962
10,NCWP,6.964218664303654,8.771203574329673,9.352082290738933,18.122296769412905,6.289638845128693,0.0455540306866169,0.0012171781854704
5,NCWP,0.5536446921509545,0.9988354927737504,0.8671649712516586,3.115772504017228,0.5035294077282179,0.0365928001701831,0.0015174511354416
1280,ZCA-only,64.37864922681543,,,92.76430263328395,59.814133543811984,,
640,ZCA-only,61.53982927795558,,,91.00016303623703,57.06417863922355,,
320,ZCA-only,56.81749912027018,,,87.48472235589063,52.460531793541506,,
160,ZCA-only,49.92079535159644,,,80.5427524350542,45.92591359568151,,
80,ZCA-only,42.23367600592173,,,70.09801407791537,38.82975320866279,,
40,ZCA-only,33.00504939640087,,,55.39831838073349,30.30207583014972,,
20,ZCA-only,20.693368479006576,,,36.73131756911233,18.977597623270952,,
10,ZCA-only,7.4595591387847495,,,18.30192917960522,6.709992594186896,,
5,ZCA-only,0.8481393331832936,,,4.586922743942724,0.733156864565807,,
