dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
10,Random,9.464511565426562,11.75183233968967,12.494735389186587,23.42451820576625,8.55262329620176,0.0964118987321853,0.0099460044875741
10,LPP,9.638902703807052,11.87232106806968,12.737051359527232,23.368356465547546,8.670454721696675,0.0780992433428764,0.0065299053676426
5,PCA-White,1.7766857931364548,2.811573121868447,2.743619075261684,7.919536195895235,1.5737558400098328,0.0799112096428871,0.0076277013868093
5,Soft-White,1.7745862841096034,2.80679439566686,2.7302857419283497,7.889016715375756,1.5753997892865044,0.0788900256156921,0.0085550853982567
5,Random,1.0313816268209466,1.802758168890694,1.6803609759693354,5.518732387343142,0.9245202373164289,0.0426803790032863,0.0035383042413741
5,LPP,1.6523038272405943,2.689502000760607,2.522018354710305,7.599070739962651,1.487710514348245,0.0742412358522415,0.0055139167234301
1280,NCWP,65.18198283803234,68.99465445288804,77.54777414116869,93.12249123543968,60.513713587855776,0.0544333681464195,0.0029790205880999
640,NCWP,64.53475016555657,68.39917387773907,76.67407150024653,92.4496485505464,59.94003431234145,0.0557964742183685,0.0030644489452242
320,NCWP,63.33529248641195,67.2330650795113,75.41312215744723,91.49524009772792,58.764050529406006,0.0583519749343395,0.003324853722006
160,NCWP,59.877526558064645,63.97003900635022,71.42851139193063,88.54804122717437,55.49362573452685,0.0548846237361431,0.0028893295675516
80,NCWP,55.46597032249429,59.35105423754807,66.14527777776064,82.57060439744241,51.34157667499618,0.0640252754092216,0.0043060630559921
40,NCWP,45.62837464227414,49.38933046348264,54.63993779329258,71.16918868078311,42.0898737163537,0.0633296370506286,0.0041209575720131
20,NCWP,25.18410274866289,28.07771654182744,30.69454832828292,43.960094322026606,23.118401524355644,0.051312256604433,0.0034209485165774
10,NCWP,7.578852378940165,9.459435316752424,10.197758688322258,19.21751459194586,6.819885930835635,0.0524190627038478,0.0029092673212289
5,NCWP,0.5449323912288634,1.082679103487051,0.9721044523072389,3.632691123217168,0.4790524411371686,0.0389521606266498,0.0021491521038115
1280,ZCA-only,59.111602954222995,,,89.01609113706618,54.8236901581405,,
640,ZCA-only,59.111602954222995,,,89.01609113706618,54.8236901581405,,
320,ZCA-only,54.59420607180697,,,85.56465195312947,50.45251768932574,,
160,ZCA-only,48.29504262114377,,,79.1297417625625,44.47395591309128,,
80,ZCA-only,41.05585225885621,,,69.89020988243364,37.62515400689744,,
40,ZCA-only,32.26837677640038,,,56.071871491725254,29.498153430711028,,
20,ZCA-only,20.868047912444094,,,39.307740427741635,19.05411013999339,,
10,ZCA-only,8.23631275715594,,,20.49654306082988,7.402357021322705,,
5,ZCA-only,0.9217704081297441,,,4.995424062607499,0.8151709985437331,,
