method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
LPP,512,64,base_dim_512.pt,0.45514369365432134,0.542041480314046,0.4439040727952303,0.514718086182885,0.4439040727952303,0.514718086182885,0.4204086173990934,0.4936773160388982,0.42454316679589027,0.4939219471074418,0.47511185844931136,0.5436410281165711,0.41949523119992266,0.4893199848361388,0.488032184160617,0.5582062429399705
LPP,512,128,base_dim_512.pt,0.45963049549080404,0.5402035602448675,0.4475355840475808,0.5162729359730808,0.4475355840475808,0.5162729359730808,0.42495240174228516,0.49492355973410795,0.42602492787321306,0.49575769693425514,0.47907977925153844,0.544906016517571,0.42161362654780793,0.4922825051633352,0.49372017529988366,0.5616651081627543
LPP,512,256,base_dim_512.pt,0.46176303385049594,0.5428004557389801,0.45717857639192205,0.5250082215884422,0.45717857639192205,0.5250082215884422,0.4331821771329598,0.5025706509335937,0.4286513899072328,0.49803119374887916,0.48290744770673516,0.5485808647683552,0.42582917339514303,0.4955251181193164,0.5026160737583603,0.5683879455977043
Random Projection,512,2,base_dim_512.pt,0.14136686733359988,0.13716150882026615,0.14800094566930092,0.1492736031718351,0.14800094566930092,0.1492736031718351,0.13084527621723582,0.1285977378489649,0.13546329155437226,0.14355267678099226,0.20397218641741577,0.2117433393470486,0.13799471140431335,0.14460437773280607,0.2269765526474203,0.23274980893817207
Random Projection,512,4,base_dim_512.pt,0.2215411240724446,0.2733947061815688,0.23055969968391782,0.27521330407774636,0.23055969968391782,0.27521330407774636,0.20620559854828843,0.25010183436201083,0.2095589386937234,0.2550653362288093,0.25990235730410854,0.30520811735993575,0.20625263064165408,0.24719361425155256,0.26545113614027427,0.30313964944889377
Random Projection,512,8,base_dim_512.pt,0.3360023415107526,0.40338885030807414,0.295231101721786,0.36659961606961994,0.295231101721786,0.36659961606961994,0.2905041806918785,0.356239644947521,0.318441572270011,0.37562407283908583,0.33843090890951255,0.39141788501573194,0.3209307024861877,0.37800749869288813,0.35910111560836167,0.41275327265084344
Random Projection,512,16,base_dim_512.pt,0.36571062476911276,0.4444942771878895,0.38141759602332587,0.45294314610493225,0.38141759602332587,0.45294314610493225,0.3473882824741377,0.4223284271451768,0.36792469957474744,0.4332581310042019,0.4015143072181546,0.4700707487406309,0.3702178838402654,0.4304620518232293,0.41836833995794104,0.48353484513316225
Random Projection,512,32,base_dim_512.pt,0.4237625037397168,0.5034227300628044,0.43507854266594925,0.4968426218126561,0.43507854266594925,0.4968426218126561,0.4080244826418158,0.4757069077797773,0.40998090284479033,0.4793919054185952,0.465242601036412,0.5356334103357557,0.40690567376198566,0.4734634049983699,0.48096438521240825,0.5488587459893355
Random Projection,512,64,base_dim_512.pt,0.4872898306114373,0.5701311403052036,0.48669719144862983,0.5584875719836634,0.48669719144862983,0.5584875719836634,0.46341634045219426,0.5363422462369031,0.4347125063793557,0.511734009658592,0.47473699482957565,0.5504595370929188,0.4384469497997465,0.5142654716290549,0.496319644916589,0.5725459153512406
Random Projection,512,128,base_dim_512.pt,0.4744406092389547,0.5553074842884588,0.4716345810114552,0.5404559880148131,0.4716345810114552,0.5404559880148131,0.4479088000347346,0.5170749824137315,0.43937767652329657,0.5071979777189973,0.48633865345119714,0.5507458717098298,0.44123638786441943,0.5081034685907214,0.5102664934458303,0.5751431220538559
Random Projection,512,256,base_dim_512.pt,0.47506829433235365,0.5607866301099643,0.4638008789154426,0.5403587045243131,0.4638008789154426,0.5403587045243131,0.44313023265599244,0.5175395244584906,0.4370787769290379,0.5080796643701314,0.4933967585358259,0.5565385973273947,0.43454049388557325,0.506456211140727,0.5094572736971268,0.575600638884528
